Country,Year,Energy Type,Production (GWh),Installed Capacity (MW),Investments (USD),Population,GDP,Energy Consumption,Energy Exports,Energy Imports,CO2 Emissions,Renewable Energy Jobs,Government Policies,R&D Expenditure,Renewable Energy Targets,Average Annual Temperature,Annual Rainfall,Solar Irradiance,Wind Speed,Hydro Potential,Geothermal Potential,Biomass Availability,Energy Storage Capacity,Grid Integration Capability,Electricity Prices,Energy Subsidies,International Aid for Renewables,Public Awareness,Energy Efficiency Programs,Urbanization Rate,Industrialization Rate,Energy Market Liberalization,Renewable Energy Patents,Educational Level,Technology Transfer Agreements,Renewable Energy Education Programs,Local Manufacturing Capacity,Import Tariffs on Energy Equipment,Export Incentives for Energy Equipment,Natural Disasters,Political Stability,Corruption Perception Index,Regulatory Quality,Rule of Law,Control of Corruption,Economic Freedom Index,Ease of Doing Business,Innovation Index,Number of Research Institutions,Number of Renewable Energy Conferences,Number of Renewable Energy Publications,Energy Sector Workforce,Proportion of Energy from Renewables,Public-Private Partnerships in Energy,Regional Renewable Energy Cooperation
Brazil,2006,Solar,18920.5711373932,3391.263545009229,1802571791.4595573,51843810,180362824536189.12,10294.902542648297,90052.94701112335,38060.23997012102,427607.3480131119,349433,1,8690687921.733496,0,28.61109975033528,2034.1862558894284,230.4497556820311,11.97568833929707,15.568699795497809,39.47275877672758,63.36940244175469,433.6060968852607,0.7809989790674561,0.1859459774607958,833241509.253784,301974438.8630483,6.600222989612022,0,54.49153017496356,43.42329159544811,0,479,0.973433640020317,1,1,80.66913025184012,40.58378346845441,82.50296354142209,1,4.780737068131224,0.6524542637405706,9.570731113868314,4.429070854136715,9.11678526296742,63.40521478289859,20.36399458119952,77.50096848583077,293,96,8251,457269,3.8422942183627296,1,0
Japan,2013,Hydro,88491.08920204134,42941.78240086261,6432797810.833909,1018925673,6444389787697.897,185988.16175288984,78168.36623323591,94157.05914348204,947393.7995486408,608200,1,958265903.1440969,0,31.97464569829782,2630.304559989489,186.2233701228858,0.6332699631846339,38.47399025511709,64.38586935236955,37.004907968724574,375.64708233446805,0.8346242724605575,0.4427444680903545,291244228.0350255,871095448.2219809,0.8612966093227725,0,43.40119236815488,41.77601056598599,0,637,1.3574715662762071,0,0,15.728754232067011,96.6657538366356,46.21175635196448,1,1.8821027185189343,1.6421164516637476,8.513021494040144,4.180464400125433,3.7913519208136,38.47308632298086,3.183280443722458,54.87022533313193,618,4,946,687706,4.070688322669769,1,1
Germany,2006,Hydro,90197.66845928117,21493.91360101722,7566212718.16682,37329456,27931097669572.945,766164.8354165672,80422.71800585538,67249.22397421268,506057.4524273512,716590,0,5665592387.59349,1,6.205661283141687,1958.576725700815,283.8102173493952,4.8585488528868055,46.34167301981796,71.1739602135848,95.53881878062748,195.2144615086169,0.8839671351526245,0.1281828674722361,726802262.9899633,80953373.8115128,5.247929256711709,1,46.71241653558298,73.46201823771243,0,855,8.00012050832066,0,1,7.720812559881041,48.0485769908912,49.11685676808495,1,4.158950036646257,6.44289784481094,0.7952310261124085,0.4675818335657744,3.710005316611016,96.72234514396698,24.187520997449564,61.58380959717999,748,52,8526,493985,25.00909490039853,0,1
USA,2002,Solar,87519.50339338889,17209.514144080902,2903334194.308811,741884520,178319964214508.06,700508.9689727441,28997.068317542635,85751.51856207782,56450.95953711891,476839,1,7305618940.306716,1,-8.378055266288506,452.9786994574062,287.88081913648665,6.359038579662913,32.14995884630457,80.62728736136371,71.13636526904365,613.5821321378519,0.3489894475160575,0.2119369326661265,310980724.05460584,489412588.31388825,3.918664067177709,0,65.58009322581846,50.41738056826165,0,440,7.283762405601647,0,0,94.0243557678058,12.516020201402767,81.08570606618731,1,9.857398184752611,7.532428168539658,4.570554309302025,6.519348937844415,2.4417767687989578,81.12953326601337,97.447099194829,72.96561900355815,119,44,2345,389379,9.607650304830496,1,0
Brazil,2007,Biomass,41400.85021600424,6130.987712072585,264452109.90719837,747732442,51497910910740.47,579392.9927397694,61950.58951410564,49923.78109604124,87504.9545462482,771649,1,355884384.98660153,0,35.03318680759566,1807.1844323005923,186.35092287908464,1.189313939342726,88.01094596938879,97.5937296516356,47.55675340971318,509.6530898399232,0.7716459329054229,0.1152599199235811,526813905.9096943,525218722.4783149,4.028354199409958,0,13.300009352007702,91.61686512902968,0,23,7.613514059183495,0,1,58.64657445879543,75.06118426275924,82.32853316107887,1,7.986766587091912,3.433680701550789,0.747616216086493,9.879872487899924,7.059028884914126,93.93170747647709,97.87068381908956,74.63027046641912,80,58,7750,891483,80.7371281580323,0,0
China,2008,Geothermal,57851.514854952,8974.167686742248,3206440785.241032,1399991132,61129563657614.24,890342.3101244936,51819.14323903754,71337.45406152753,328003.25487513485,516290,0,7202392849.267851,1,1.096850058374807,325.29010253800607,284.5370193937636,2.07365513913092,62.92824954873566,30.813712058538933,79.38771485793372,857.6954482729025,0.6258660023636671,0.4768068733232242,838659284.7056705,138253024.96322447,8.785773974458696,0,98.73367359272206,45.50637199371019,0,253,2.4799012639274776,1,0,66.00533003654508,67.49300678448927,45.90142555305451,0,1.128049690956191,3.3560960790253693,9.80379985394415,8.578915556742844,7.926618224797689,11.419154135904874,43.16387336591101,69.05401380755892,23,20,467,390192,19.822806452204667,0,0
India,2018,Biomass,84586.54515632393,36348.597709736685,1550547526.7786896,13661976,136861564257427.6,906454.9634611232,47409.56944780645,81929.02022446897,484388.5620378126,491259,0,4779502795.981013,0,31.999576864403323,426.2562414981157,162.55838550410124,13.802507716312713,45.52469527994399,28.52313115864704,45.12646161376516,104.0477770214378,0.3730228345878406,0.1742692141583665,381220287.4511454,766050116.8442262,1.7812621621345317,0,77.58673000651359,71.95273219371066,1,333,2.096600834627393,1,1,65.8549152965568,55.120284713766985,59.5244511676532,1,6.81714905941293,1.595707470459643,7.55637804958803,3.325576726054557,8.15275167678535,64.19700612668242,38.40997516393071,1.7608302289812028,619,75,9129,808086,72.46243277063496,1,0
USA,2019,Solar,72798.40660516857,20009.739940398955,3122725697.6538982,1053844869,371146258885.726,877089.9132821341,41086.97484424133,72282.4126709053,461241.23468442616,62961,0,3719514217.069401,0,30.953200201894475,1593.2601444151308,262.8253349610802,4.958940122273761,81.70929379331858,8.718683253498805,90.97871078019377,721.2363847560977,0.5272275014977347,0.1585772360723861,455504063.9501416,637217984.1107836,6.171293603326021,1,54.2814115931816,66.50050408483013,1,238,0.4567396606040408,1,1,13.461241488431208,19.95856720235668,47.182039803284766,1,1.8119449072434035,4.588883551787575,2.9549330168963763,4.577138143590016,6.035217765174319,11.0118789255645,89.68472697763744,84.51504920672683,731,11,1457,692797,58.05552128670074,0,1
India,2000,Wind,49328.19487047808,39249.1569768222,7245473465.972752,150092786,153730877340357.53,348211.8449268052,9574.106103307906,89324.05939705654,704675.7323829229,435990,1,4364720367.189982,1,29.426935714215794,1030.2979552853014,102.62706911568542,0.8362653196788083,75.92342142405802,11.998792804731371,33.343660352144674,980.8317884874148,0.860364428469429,0.4017919542918248,855090971.6767372,871759988.5807263,9.8179725145833,1,98.5064445402096,19.415309789922496,1,69,8.085697606772477,1,1,50.19923919235028,27.94113696309386,57.42742197754723,1,1.5444147101229957,5.150017935896972,1.4589248074979655,2.968348621616218,0.7975829994775385,26.731475768726487,88.72475091172946,20.8139289078102,961,24,3295,443039,95.49062153406317,0,0
Russia,2000,Biomass,82302.75750414467,27680.17906757381,4276274673.900076,507469710,82677484665422.22,314844.36261677527,17249.998330431612,31849.26639907895,387030.4586836985,993629,0,9212834719.311592,1,20.278761228702383,399.203156871517,162.9479350173694,5.669908754765552,12.610383298380468,65.7361497189274,16.832128865602304,103.4677993907564,0.2338619107594485,0.3189736252199564,143550631.11841312,433174733.1084908,2.689981144354717,1,55.13056577322003,71.04484460845752,0,114,3.6490213572158914,0,0,58.21392229770211,83.65126343272887,90.81089413534708,0,2.14828330696916,4.868711136494014,8.327433015058874,7.127926153768115,2.20405946873551,59.92906065076983,2.879190426480238,65.2696967798572,72,79,702,339461,85.79626274773425,0,0
USA,2007,Biomass,66878.80099891275,921.959503513334,9429076873.47606,1456812712,13185368587167.066,20169.931548269135,13342.999517831418,78415.60147318851,690358.7169744829,131172,1,2534546847.013722,0,9.607210327160283,431.6264366770316,209.2058744959851,11.869035510929509,12.682580054710268,43.59117591066239,25.26246520918405,399.84024363266906,0.2306770835612845,0.1998306864636787,879413606.287047,788150050.3411012,3.136572485705239,0,15.8616607240057,33.78698346671872,0,5,2.7270351089954694,1,1,64.51818501860687,71.48123667009611,83.92676162417818,0,1.878595210551688,9.379832263869131,9.946904655310568,4.013785897817094,0.3756461632126706,99.46047480532135,7.374436048751187,1.5514519426525264,650,89,4530,924569,34.273005067293326,1,0
China,2003,Wind,29638.154753828832,49062.48816879949,3370178171.912152,36481644,87074884307717.3,324485.9559490038,51252.15530682479,61897.58844618647,142391.62816006743,143666,1,5921584896.4165325,1,32.63345575824059,2225.337751287569,114.31111046615506,12.731442870721006,19.345069189303043,3.290586875956103,73.66022078036077,663.6163070379448,0.2003606117216855,0.2369247262049689,138682212.90810946,224352863.32827985,0.9793737823277092,1,68.53140557817783,57.76040111812119,0,56,5.719126193892063,1,1,69.55420153776761,36.18977647623498,21.07110371679104,0,9.848091480892144,7.131073472955642,9.282853008254122,0.091870416007902,3.1209641886105546,45.55691377856543,98.99293757032628,15.695489207373637,445,43,7264,852053,72.53841934583643,0,0
Australia,2013,Wind,57510.10471173504,46103.56379504835,8090497222.181802,1198319669,47187591165179.14,686454.8343565157,36766.93549173239,40406.50741290832,329577.51948976883,24681,1,1702866682.1505938,1,36.308289246472064,1393.9280667070805,120.22264697600296,1.4063376698082015,8.357168380308433,49.5318833238912,12.020754508325403,349.6213884004246,0.9575359493648004,0.2609324666066404,299893118.9334296,288780324.1626622,8.482099663953806,0,16.918127915717708,57.27754063980469,1,982,0.5768345059940305,0,1,93.82622231210864,38.527814627876,41.47236686537602,0,9.77012437384708,2.684627343795732,7.218843609910891,3.8625694832724458,0.254372460427491,86.64991259279077,35.59372180496524,16.540260897748617,342,23,1418,76071,28.85326326866742,0,1
Canada,2002,Biomass,75454.5168648701,3755.723893094824,2087846540.361606,40755176,128856545945363.23,369672.7013468802,63926.43634353002,10208.35377816897,137600.155846695,3191,1,817961598.032658,0,30.134571815501985,2312.8126824499195,217.48721519609228,8.376909700051261,6.638297344998079,48.05059654891954,61.71888375298832,109.33075575939482,0.0574878975196635,0.0522094531633783,508871444.5314601,401488973.2956481,5.777247937679632,0,30.042202414016884,85.3648765563345,1,578,9.649357213682167,0,1,99.640770316681,49.74251051761062,95.40988993206513,0,0.9371266019048696,4.361554731049554,6.282982956164938,5.196411134702146,2.7255589072233724,67.47988572648524,30.78691407812412,48.14289482946626,939,97,8292,579460,91.29184923288118,1,1
France,2006,Geothermal,91405.1064737388,21660.339612294145,5725878560.99139,230008972,30646119200116.6,635203.4889058714,35485.84431601473,84854.97547540448,350474.97648081137,185210,0,2143873291.7438831,1,32.74297489224746,894.365589094221,154.48630058482252,6.564922891404315,40.17224907101464,76.1149630255939,34.53240725457102,314.5451835087374,0.5137272613261774,0.43922026461073,83585740.73922788,859390361.5215814,6.705917760295048,0,21.15785949342409,79.35634331525542,1,876,1.9931492679111809,0,0,48.46387732623335,10.456387819424116,55.13838050765494,1,3.959187314613005,6.653528870139432,9.928355345778291,1.7713889789107018,0.978612351009882,49.58438458287768,83.21768242488746,84.46999984172957,304,90,271,495509,92.76956736790684,1,0
Japan,2014,Geothermal,21406.41396968344,18355.149679197304,6886268126.627226,94946591,171448610474587.56,217536.786257244,13340.996155350324,67186.63328902285,720692.9936634996,135493,1,3227577456.136087,0,37.39533525890754,2156.0833522534263,205.5598585637308,9.870637089934236,31.133760944586808,67.58030574859197,3.4546830609376022,637.8728092005126,0.4811856009861525,0.3470772113960801,216854493.096844,409891306.157971,8.331254482510127,1,72.38378468691523,57.38973090328231,1,961,2.125888302331105,1,1,46.96941699247144,72.54020863611645,61.725284641368624,0,7.684871898311602,8.325047642978468,7.19801221556621,4.628915722262683,6.358043241115526,30.83998591942787,19.031419768819525,58.49507201073606,528,81,2597,751816,39.5686013208928,1,1
France,2002,Hydro,12976.489325085342,25952.4380600142,36905021.13789488,418736194,105861631230574.44,236108.49928047552,69229.77879322832,55072.37102653541,113876.77002783332,90007,0,6685029276.886338,0,15.254039650059244,2674.5079514785302,150.63011186989775,13.964623169661168,23.164897762648028,98.01481641192257,82.7734200399851,321.8150445899845,0.7609982496326272,0.386699588478501,452503960.7223869,961005679.8664482,0.3506700179021504,1,28.05324291871507,73.20501213899536,1,1,9.302082967702322,1,1,64.61429990214302,60.92248715383497,34.634926737851266,0,3.0661464720207143,6.093669480536814,1.0069583376605251,4.489039307415012,5.11382955504351,12.298531879911025,52.576463202487545,64.81029367601931,32,89,8888,398582,39.8023674882839,0,0
Canada,2013,Solar,56844.85473128868,47148.59780857242,3137118138.966521,1392935707,50970688271193.07,386466.9003753103,74264.16144654049,87031.63423956888,731445.9015264366,501179,0,452693160.85237753,1,-0.3519106756347216,2648.737044694601,160.19791616007927,4.284192275106781,59.53814600427351,95.27046008044522,5.175845908293808,511.3490491475276,0.9043907196254184,0.1871866443466778,565947991.8093781,888864660.2796166,3.289257528215406,0,64.19011178826906,98.17227719693416,1,125,4.93658999688456,1,1,33.305037255719995,90.96738294962516,43.74427031977631,1,2.737368947677904,4.783699443846925,2.141832734932722,5.638359908652148,8.511471613173692,51.63193962770065,37.5423983433,28.055972991131107,736,96,586,383537,75.68956657892352,1,1
Germany,2005,Biomass,39377.38919357528,46590.49750904952,821428402.7015896,483599302,7540444696699.011,219861.3253045138,31448.38636806304,13398.236092288236,69958.97180890806,382073,0,4968754489.567725,0,-7.108588557180059,641.4964767787031,265.54356344404914,10.807961454381038,65.24628660641656,88.50791098943341,58.80248199352555,277.8804743892304,0.485611063419909,0.3053137392854473,413692843.6917896,398740676.24519134,4.497781641314487,1,62.1246267970008,54.06311911646213,1,257,0.1953105109427688,1,1,75.54506570085718,35.494497848396314,24.641838512574772,0,2.796782071455647,7.460457067343453,6.284217566000278,1.390487952655476,6.216240762192394,52.15786581962377,10.343045743550473,51.81956550027513,850,36,9005,379197,0.4818961147809664,1,1
Germany,2005,Hydro,75217.34577435553,13287.201935918109,6420613040.44359,36705013,85543901460064.2,974211.4172418922,55975.6180575251,64332.83832040623,628649.8755818844,387756,1,9679160919.41001,1,32.67464352163701,1925.921498217304,158.18791188647688,3.7491806849605593,0.3731773942992844,33.36176413058476,72.61189594846557,697.5762387327319,0.153243081850962,0.1076585530874268,789587832.0290658,454241144.3206813,0.446949456768636,1,87.10138460368077,94.7709621025808,1,251,8.715612203201836,0,0,59.528670243407845,14.992368619653018,72.81784084645788,1,8.150675921251542,9.167228850809582,2.1678177191220027,3.094690124303936,0.1171464259884191,11.835264436671878,29.669928547322545,55.83705827899177,260,46,405,624669,66.23599755197101,0,1
France,2018,Wind,5760.015920464227,42341.54760636927,9429840798.331703,29861747,165349385683426.97,189051.92877954355,37320.91758687408,72136.27304274365,508720.1574499367,277171,1,8071713266.574828,1,33.24505414842664,164.51518522974015,114.87489656422429,6.201354077752415,56.58513728958311,18.109978799181334,97.86111281855842,800.8145246320822,0.1730717035983519,0.0882556827749893,891916801.7642823,117160262.38415568,8.617210569680253,1,94.69093958150393,80.54096558991225,1,451,3.918095960516751,1,0,35.01186279925436,5.657840937330794,42.559940754405446,1,6.811170649899754,4.582681794904286,1.2851086419256896,0.1269192380354267,8.824431675589409,63.72988527710055,88.05228904640032,70.87557002991961,595,30,7965,745074,32.34083782215589,0,0
Brazil,2008,Geothermal,73809.60072291178,41847.5055402461,6542457143.871097,1412857056,37330350432318.95,515734.0807494104,64431.89161620202,52622.251345878925,130592.56740842138,814574,0,419700427.3338149,1,25.178991220848506,1175.2790488440446,298.0855331464758,9.022778074622591,40.94746650864004,35.85315759527637,52.20360090659132,440.4945899456101,0.6173265292564138,0.2825056538958992,23757619.314770386,934007078.2955517,4.854479460970342,1,10.61836280934736,55.10614017503983,1,886,9.299457729381658,0,1,76.64665823803305,49.3577939253266,19.15933076897541,0,2.3195071486391763,4.855348305060662,2.6261537938467274,6.492992537759402,1.9222482311003772,65.39620277918924,46.79147724848315,10.543747388509484,853,65,3342,93651,6.6763344348482185,1,0
Russia,2015,Solar,64059.62710765943,3450.635222663174,3353091025.276523,1230622583,92131823933357.69,90139.20918478932,78649.67109458173,96085.45091135334,389083.6395198178,39924,1,1938314584.0783317,0,11.3004722587078,178.55407354981304,184.85509817365045,11.785705873031704,4.808577520104739,29.59356398742973,78.96852550682333,632.2221492321324,0.659010570494515,0.2037731785735535,593117909.99071,613733404.73479,2.488827689244281,1,73.0482427494639,2.278381316931821,0,309,4.246282806814406,0,1,85.72057179813154,3.91256385764196,73.35036909863688,1,7.618857598718709,3.4416225418511406,1.8462070211605808,8.707715004124251,4.053428899828962,95.76609119486432,69.87579976711841,15.727700334619588,802,53,4881,57765,49.294287016648674,0,0
